ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1742533155.314080,CvYkCN2VnwJ7FVzPXg,192.168.126.104,45326,192.168.126.124,4242,tcp,-,0.102340,28031,205,RSTR,T,T,0,ShADadrrr,8,28455,8,605,-,6
1742533155.516982,CcNN8E4rEpHmK1XVg9,192.168.126.104,45336,192.168.126.124,4242,tcp,-,0.101443,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533155.618225,C3BFARzdqv592FXr1,192.168.126.104,45344,192.168.126.124,4242,tcp,-,0.101607,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533155.719635,CFtTux3f6YQQElyTJ2,192.168.126.104,45350,192.168.126.124,4242,tcp,-,0.101441,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533155.820889,CB0i6L2N87hd15Ta33,192.168.126.104,45354,192.168.126.124,4242,tcp,-,0.101703,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533155.922342,C2tAbt1LszXeatXc36,192.168.126.104,45358,192.168.126.124,4242,tcp,-,0.101543,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533156.023685,CExLbj1SkE71IPNrGf,192.168.126.104,45368,192.168.126.124,4242,tcp,-,0.101593,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533156.125010,Cn7wVr18qexKl7ouv7,192.168.126.104,45380,192.168.126.124,4242,tcp,-,0.101376,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533156.226246,CtASUA13zs3wQFbaQ,192.168.126.104,45386,192.168.126.124,4242,tcp,-,0.101503,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533156.327440,CGMfIx2Lq4HwZpD9Ed,192.168.126.104,45392,192.168.126.124,4242,tcp,-,0.101967,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533156.428991,CSztlc4wJy2qHnbPOf,192.168.126.104,45404,192.168.126.124,4242,tcp,-,0.101740,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533156.530511,CGvYld22zDqFrkepCa,192.168.126.104,45412,192.168.126.124,4242,tcp,-,0.101769,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533156.632035,CdThS6FN3GsV3Nufk,192.168.126.104,45428,192.168.126.124,4242,tcp,-,0.101425,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533156.733389,CYOGh54SRSVyTK8nne,192.168.126.104,45442,192.168.126.124,4242,tcp,-,0.101496,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533156.834697,CVhy0F4enGsTYgyNrc,192.168.126.104,45454,192.168.126.124,4242,tcp,-,0.101520,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533156.935992,CPHT092GqBNYyuqto1,192.168.126.104,45460,192.168.126.124,4242,tcp,-,0.101375,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533157.037221,CQ5Hua12AvC0ZGCU2i,192.168.126.104,45476,192.168.126.124,4242,tcp,-,0.101472,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533157.138511,C81QtO10CemTdYKEZe,192.168.126.104,45484,192.168.126.124,4242,tcp,-,0.101396,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533157.239742,CirZ4a2q5nEnEWqQG4,192.168.126.104,45496,192.168.126.124,4242,tcp,-,0.101355,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533157.340965,CzYJNO1HM6M0VhGJdb,192.168.126.104,45502,192.168.126.124,4242,tcp,-,0.101535,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533157.442317,CvbAaa44yuxp4KtC1k,192.168.126.104,45518,192.168.126.124,4242,tcp,-,0.101565,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533157.543722,CF4YKxXpDECoT5xQ8,192.168.126.104,45526,192.168.126.124,4242,tcp,-,0.101508,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533157.645057,Cl2XG826pbkT1nwZY8,192.168.126.104,45540,192.168.126.124,4242,tcp,-,0.101426,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533157.746299,C398cp3w3gwPpbJkRj,192.168.126.104,45552,192.168.126.124,4242,tcp,-,0.101617,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533157.847617,CEdQ0qxmr0RLREKE7,192.168.126.104,45568,192.168.126.124,4242,tcp,-,0.101504,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533157.948944,CeyoFSS4oIetwyYp5,192.168.126.104,45572,192.168.126.124,4242,tcp,-,0.101715,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533158.050389,CMoF6r1QgQrSLO3nsj,192.168.126.104,45580,192.168.126.124,4242,tcp,-,0.101769,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533158.151919,CpYJLa49UbO2lMVLyk,192.168.126.104,45594,192.168.126.124,4242,tcp,-,0.101448,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533158.253198,CWAgpn2Bsqnhyf02s3,192.168.126.104,45596,192.168.126.124,4242,tcp,-,0.101348,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533158.354479,CVzcjO2Q3yKmbjl7Ig,192.168.126.104,45612,192.168.126.124,4242,tcp,-,0.102266,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533158.456759,CYJIvDBvufowW5Rvl,192.168.126.104,45626,192.168.126.124,4242,tcp,-,0.101718,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533158.558525,CryeiPc3owtWamzPa,192.168.126.104,45630,192.168.126.124,4242,tcp,-,0.101471,28031,205,RSTR,T,T,0,ShADadrrr,8,28455,8,605,-,6
1742533158.660105,CYwL4W2NMeo06LlgY8,192.168.126.104,45636,192.168.126.124,4242,tcp,-,0.101354,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533158.761175,CuD61m4nu2WPu66DAf,192.168.126.104,45652,192.168.126.124,4242,tcp,-,0.102096,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533158.863044,CnUf3t259G1QORMr14,192.168.126.104,45654,192.168.126.124,4242,tcp,-,0.101901,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533158.964675,CLEdvx32A1tw7blOyg,192.168.126.104,45656,192.168.126.124,4242,tcp,-,0.101476,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533159.065958,CDfR4r1BaogWBiGMJe,192.168.126.104,45666,192.168.126.124,4242,tcp,-,0.101621,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533159.167363,CypNml1uYwKe1BzWFc,192.168.126.104,45668,192.168.126.124,4242,tcp,-,0.101479,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533159.268586,CUNhJk1CZIWXlXtOGe,192.168.126.104,45676,192.168.126.124,4242,tcp,-,0.101414,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533159.369816,Cj4WxU3p8CqyDvXGbh,192.168.126.104,45684,192.168.126.124,4242,tcp,-,0.101343,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533159.470998,CHctxc48hosjtyCEQd,192.168.126.104,45690,192.168.126.124,4242,tcp,-,0.101838,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533159.572523,CSAjqZXeZMNCZn90f,192.168.126.104,45698,192.168.126.124,4242,tcp,-,0.101481,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533159.673793,CMQC0915HwPMVc4LQe,192.168.126.104,45704,192.168.126.124,4242,tcp,-,0.101938,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533159.775501,CN4f0G4xH3OodoOpD9,192.168.126.104,45708,192.168.126.124,4242,tcp,-,0.101736,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533159.876994,CUf2kBStMAHhYf4gc,192.168.126.104,45718,192.168.126.124,4242,tcp,-,0.101639,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533159.978425,CNGXCP3szvYSYE5Tt8,192.168.126.104,45726,192.168.126.124,4242,tcp,-,0.101695,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533160.079879,CysmHJ3glgYNhyEVO7,192.168.126.104,45736,192.168.126.124,4242,tcp,-,0.102099,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533160.181721,CnewF74nySjq9oOAKi,192.168.126.104,45740,192.168.126.124,4242,tcp,-,0.101776,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533160.283303,CVpkeq1E7L5UXFPAN7,192.168.126.104,45752,192.168.126.124,4242,tcp,-,0.101841,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533160.384869,CHXf2m4iOtawiuojJf,192.168.126.104,45764,192.168.126.124,4242,tcp,-,0.101454,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533160.486212,CVofAH3CPNLtpvuNXf,192.168.126.104,45770,192.168.126.124,4242,tcp,-,0.101608,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533160.587562,CyhgtQ1Gvi3TXcvh55,192.168.126.104,45772,192.168.126.124,4242,tcp,-,0.101842,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533160.688980,CmywswdvfG1LwRon8,192.168.126.104,45786,192.168.126.124,4242,tcp,-,0.101741,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533160.790500,CBILyo41Xg07HafHvj,192.168.126.104,45794,192.168.126.124,4242,tcp,-,0.101415,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533160.891803,CllPpu1JDhIeN2ICbk,192.168.126.104,45798,192.168.126.124,4242,tcp,-,0.101339,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533160.992963,C9XUJs252ABzXezeBc,192.168.126.104,45812,192.168.126.124,4242,tcp,-,0.101241,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533161.094122,CcJiQgWxb7RPYW21i,192.168.126.104,57590,192.168.126.124,4242,tcp,-,0.101473,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533161.195297,ChlYPO1AMhd4XVrXt9,192.168.126.104,57596,192.168.126.124,4242,tcp,-,0.101924,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533161.296912,CwQ3H01dzVql0X3mWc,192.168.126.104,57606,192.168.126.124,4242,tcp,-,0.101459,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533161.398299,Cn85Xk4REFAezQvbjh,192.168.126.104,57622,192.168.126.124,4242,tcp,-,0.101388,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533161.499431,CYMjMb4DgKzSAgTBnl,192.168.126.104,57626,192.168.126.124,4242,tcp,-,0.101896,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533161.601041,CG48KgVmhxiJFiPB9,192.168.126.104,57634,192.168.126.124,4242,tcp,-,0.102304,41061,205,RSTR,T,T,0,ShADadrrr,10,41589,9,645,-,6
1742533161.703413,CYPssd2z2A5sCDK9hb,192.168.126.104,57636,192.168.126.124,4242,tcp,-,0.101849,26811,205,RSTR,T,T,0,ShADadrrr,9,27287,9,645,-,6
1742533161.805357,C2IxYh1Xuap1VJR1Uf,192.168.126.104,57652,192.168.126.124,4242,tcp,-,0.102504,128123,205,RSTR,T,T,0,ShADadr,13,128807,10,709,-,6
1742533161.908388,C4F8xq4Bqo9k8Wq9W8,192.168.126.104,57658,192.168.126.124,4242,tcp,-,0.101577,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533162.010061,CAIIAl4S4OU1PnSx3b,192.168.126.104,57674,192.168.126.124,4242,tcp,-,0.101760,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533162.111873,CqdloB4xkZBdN4A8Bh,192.168.126.104,57688,192.168.126.124,4242,tcp,-,0.101609,33591,205,RSTR,T,T,0,ShADadrrr,9,34067,9,645,-,6
1742533162.314112,Crqfpm1EeMLaUiP668,192.168.126.104,57692,192.168.126.124,4242,tcp,-,0.101858,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533162.415786,CPzmYs4NQ3NTCRDg51,192.168.126.104,57698,192.168.126.124,4242,tcp,-,0.101660,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533162.517175,CqPLhh4PxP96BTgDy6,192.168.126.104,57702,192.168.126.124,4242,tcp,-,0.101805,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533162.618689,CIv1Yv3T4iKTwGsFGk,192.168.126.104,57716,192.168.126.124,4242,tcp,-,0.101697,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533162.720276,CGP2nB4PIJU8dghT9a,192.168.126.104,57728,192.168.126.124,4242,tcp,-,0.101601,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533162.821776,CNIqVy1UdsWBtVLUmb,192.168.126.104,57744,192.168.126.124,4242,tcp,-,0.101607,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533162.923117,CaMvFn221MzY1Fd3p,192.168.126.104,57754,192.168.126.124,4242,tcp,-,0.101451,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533158.074472,CsaAc511PIWusjmXj6,192.168.126.20,5353,224.0.0.251,5353,udp,dns,0.000153,78,0,S0,T,T,0,D,2,134,0,0,-,17
1742533158.074472,C4LrjN1oPca2LjlxUa,fe80::f816:3eff:feaf:9ed4,5353,ff02::fb,5353,udp,dns,-,-,-,S0,T,F,0,D,2,174,0,0,-,17
1742533163.024440,CycMar2Xc2HVXsonu6,192.168.126.104,57770,192.168.126.124,4242,tcp,-,0.101316,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533163.125603,CctaHc24uYYrYBZjYb,192.168.126.104,57778,192.168.126.124,4242,tcp,-,0.101329,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533163.226929,CVwBsP26qHRa1tLRU6,192.168.126.104,57784,192.168.126.124,4242,tcp,-,0.101303,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533163.328024,CGWnDS3pxWoXmyrzfi,192.168.126.104,57798,192.168.126.124,4242,tcp,-,0.101771,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533163.429615,CBuhKJ3BNVTgfhOQQf,192.168.126.104,57804,192.168.126.124,4242,tcp,-,0.101482,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533163.530900,C1GykL1T12Z1AGjefc,192.168.126.104,57808,192.168.126.124,4242,tcp,-,0.101686,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533163.632334,CpRBHl4ZZPwr8Pzi0b,192.168.126.104,57816,192.168.126.124,4242,tcp,-,0.101687,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533163.733809,CstuSerLh7yD7rL07,192.168.126.104,57820,192.168.126.124,4242,tcp,-,0.101856,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533163.835379,CHvbJc146gXv6OLLWi,192.168.126.104,57834,192.168.126.124,4242,tcp,-,0.101687,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533163.936884,CXDNLq2PYrzKzS7oz7,192.168.126.104,57848,192.168.126.124,4242,tcp,-,0.101235,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533164.038026,Cb9m3K287dy4qxZrMg,192.168.126.104,57860,192.168.126.124,4242,tcp,-,0.101337,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533164.139251,CgS8mm1vInAAtojAga,192.168.126.104,57864,192.168.126.124,4242,tcp,-,0.101708,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533164.240681,Cqg0ZD2MU5AQ3qpgxc,192.168.126.104,57866,192.168.126.124,4242,tcp,-,0.101570,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533164.342041,Ca8kwM11nkE8u1jUwk,192.168.126.104,57870,192.168.126.124,4242,tcp,-,0.101662,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533164.443493,CZwjiA1p16yOqthwug,192.168.126.104,57886,192.168.126.124,4242,tcp,-,0.101402,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533164.544757,CiV1Bsl0nNE3q3n58,192.168.126.104,57896,192.168.126.124,4242,tcp,-,0.101427,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533164.645917,CmuXKJ3JScaTWFpVO8,192.168.126.104,57898,192.168.126.124,4242,tcp,-,0.101565,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533164.747229,CzNTdV8CCBZ7kUGp1,192.168.126.104,57908,192.168.126.124,4242,tcp,-,0.101400,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533164.848358,CispHvILIidISeoD9,192.168.126.104,57910,192.168.126.124,4242,tcp,-,0.101603,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533164.949700,C79Ako2qwBHDmJbLa,192.168.126.104,57914,192.168.126.124,4242,tcp,-,0.101484,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533165.050969,CxK40y12tawVKba2B6,192.168.126.104,57922,192.168.126.124,4242,tcp,-,0.101289,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533165.152163,CLI7zvFcCXHBiYqWg,192.168.126.104,57936,192.168.126.124,4242,tcp,-,0.101847,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533165.254099,C2lZEJ1EuMpP3A4Px,192.168.126.104,57942,192.168.126.124,4242,tcp,-,0.101664,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533165.355864,CrYKEU2CPWjN7GCMT9,192.168.126.104,57956,192.168.126.124,4242,tcp,-,0.101604,28031,205,RSTR,T,T,0,ShADadrrr,8,28455,8,605,-,6
1742533165.457709,CDuezcGIMeDae3Ih2,192.168.126.104,57970,192.168.126.124,4242,tcp,-,0.101278,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533165.558737,C2Mv2g3MPFbMcAQdr9,192.168.126.104,57978,192.168.126.124,4242,tcp,-,0.101401,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533165.659968,Csg5lU3NEbc4n8htSh,192.168.126.104,57982,192.168.126.124,4242,tcp,-,0.101344,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533165.761234,C4XCoD3ilOvUw7wWk8,192.168.126.104,57994,192.168.126.124,4242,tcp,-,0.101290,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533165.862345,CfJJaY1wZGS4XCb4Pd,192.168.126.104,58006,192.168.126.124,4242,tcp,-,0.101365,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533165.963491,C0EeGo24rJgFK9Mg39,192.168.126.104,58022,192.168.126.124,4242,tcp,-,0.101822,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533166.065149,C74n4232V6042MP3I1,192.168.126.104,58038,192.168.126.124,4242,tcp,-,0.101674,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533166.166472,CsFx1w20sZ8kUNs8t4,192.168.126.104,58050,192.168.126.124,4242,tcp,-,0.101772,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533166.268036,CAZ7DE29V1E4Wv3Wk6,192.168.126.104,58060,192.168.126.124,4242,tcp,-,0.101706,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533166.369556,CbzVzb2q7q1b37Q8u5,192.168.126.104,58066,192.168.126.124,4242,tcp,-,0.101911,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533166.470979,Cktn6e1TcTdsioZ5ei,192.168.126.104,58078,192.168.126.124,4242,tcp,-,0.101828,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533166.572526,C3oaeO3Bahw8tCabT1,192.168.126.104,58092,192.168.126.124,4242,tcp,-,0.101834,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533166.674060,C5PLUx4M8FeTMILU53,192.168.126.104,58108,192.168.126.124,4242,tcp,-,0.103957,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533166.777771,Cylzsy32pL2Hfsi96a,192.168.126.104,58110,192.168.126.124,4242,tcp,-,0.101573,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533166.879185,Cfyx5M1DzF2zBPMdS6,192.168.126.104,58114,192.168.126.124,4242,tcp,-,0.101632,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533166.980589,C6N2Ke1ZSd08lARE0a,192.168.126.104,58130,192.168.126.124,4242,tcp,-,0.101564,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533167.081876,Csih4e31oN2Linbuza,192.168.126.104,58140,192.168.126.124,4242,tcp,-,0.101796,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533167.183387,CGug5u4Lv4UKckoNjh,192.168.126.104,58150,192.168.126.124,4242,tcp,-,0.101661,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533167.284876,CUwxEYz5qggFkEZ4k,192.168.126.104,58152,192.168.126.124,4242,tcp,-,0.101635,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533167.386194,CUtLcf3hc62tdRYYvi,192.168.126.104,58154,192.168.126.124,4242,tcp,-,0.101884,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533167.487752,CD1c8niTthdCsYOuc,192.168.126.104,58156,192.168.126.124,4242,tcp,-,0.101614,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533167.589102,C07lFo22GNyF4EDWJk,192.168.126.104,58164,192.168.126.124,4242,tcp,-,0.101405,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533167.690341,CuPTZN2IetGrKORSUd,192.168.126.104,58170,192.168.126.124,4242,tcp,-,0.101725,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533167.791779,CifuN536BwMfPApppe,192.168.126.104,58176,192.168.126.124,4242,tcp,-,0.101817,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533167.893287,CBNF3K11xea8F44O5e,192.168.126.104,58178,192.168.126.124,4242,tcp,-,0.101945,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533167.994949,Cx3gOC1rvO2E2jpiFi,192.168.126.104,58186,192.168.126.124,4242,tcp,-,0.101848,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533168.096617,ChRzaf1Y7bozHMKbH4,192.168.126.104,58200,192.168.126.124,4242,tcp,-,0.101553,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533168.197878,CxG3xy4CFtpdBUzcP1,192.168.126.104,58214,192.168.126.124,4242,tcp,-,0.101426,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533168.299179,CZ8esx2fmb05bvjf8g,192.168.126.104,58218,192.168.126.124,4242,tcp,-,0.101487,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533168.400484,CUby3RylfyGdsbwp3,192.168.126.104,58230,192.168.126.124,4242,tcp,-,0.101826,33231,205,RSTR,T,T,0,ShADadrrr,10,33759,9,645,-,6
1742533168.602774,Cu3wwM3F23fg1prW3k,192.168.126.104,58244,192.168.126.124,4242,tcp,-,0.101519,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533168.704028,C8fzxS519OJYMDgd8,192.168.126.104,58258,192.168.126.124,4242,tcp,-,0.101850,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533168.805493,CajqJ54bHmCaLEw7D6,192.168.126.104,58264,192.168.126.124,4242,tcp,-,0.101671,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533168.906934,C5YftC1BowPncRKNU2,192.168.126.104,58266,192.168.126.124,4242,tcp,-,0.101389,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533169.008158,C3nxY98FLpXUrGmra,192.168.126.104,58268,192.168.126.124,4242,tcp,-,0.101543,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533169.109495,CctiQK6zncTaIFhEi,192.168.126.104,58272,192.168.126.124,4242,tcp,-,0.101513,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533169.210899,CD8euW3ZJPpVk4FAa,192.168.126.104,58288,192.168.126.124,4242,tcp,-,0.101660,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533169.312361,CCNkME4oy1qjVZNw04,192.168.126.104,58294,192.168.126.124,4242,tcp,-,0.101467,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533169.413751,CkqDNH17a9GunMuEU2,192.168.126.104,58304,192.168.126.124,4242,tcp,-,0.101504,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533169.515055,CBr3m11irnQsQZjx1d,192.168.126.104,58310,192.168.126.124,4242,tcp,-,0.101544,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533169.616481,COz9xD313tqref7WNg,192.168.126.104,58320,192.168.126.124,4242,tcp,-,0.101613,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533169.717824,Cu3cFe4dTq0eIhGXO2,192.168.126.104,58328,192.168.126.124,4242,tcp,-,0.101501,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533169.819181,C1Pwuw25aVrJk4seac,192.168.126.104,58336,192.168.126.124,4242,tcp,-,0.101425,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533169.920501,C1jceD35YqWSZuTU4,192.168.126.104,58338,192.168.126.124,4242,tcp,-,0.101541,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533170.021940,CD6kog1dYoAAzR3v7a,192.168.126.104,58350,192.168.126.124,4242,tcp,-,0.101534,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533170.123226,CMtCv24gaZyXpfwRob,192.168.126.104,58354,192.168.126.124,4242,tcp,-,0.101446,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533170.224474,CPrWdb29gwV30JyBMl,192.168.126.104,58370,192.168.126.124,4242,tcp,-,0.101629,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533170.325893,CW3JGx10mbMJlEkfJ6,192.168.126.104,58386,192.168.126.124,4242,tcp,-,0.101416,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533170.427103,CtrDQ84pbCxoYvHFk9,192.168.126.104,58402,192.168.126.124,4242,tcp,-,0.101530,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533170.528430,CYFkgRMShIJzkUUBi,192.168.126.104,58418,192.168.126.124,4242,tcp,-,0.101312,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533170.629686,CjPeJO1VKDHEPxpbIa,192.168.126.104,58422,192.168.126.124,4242,tcp,-,0.101647,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533170.731121,C0yi7SZX96hUtP178,192.168.126.104,58432,192.168.126.124,4242,tcp,-,0.101545,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
